,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
38293,8.0,18.8,0.0,4.2,5.1,WNW,35.0,NW,,9.0,,90.0,78.0,1015.9,1015.6,,,13.2,17.1,0.0,0.0
38294,8.2,23.4,0.0,7.0,4.0,NNE,50.0,NNE,NNE,28.0,20.0,44.0,30.0,1019.5,,,,15.6,22.4,0.0,0.0
38295,,21.4,0.0,6.8,0.2,NNE,33.0,N,NNE,20.0,7.0,31.0,56.0,1014.2,1011.3,,,17.6,18.7,0.0,
38296,5.9,15.8,0.6,,11.1,SW,52.0,WNW,SW,9.0,26.0,97.0,80.0,1015.6,1015.6,,,10.1,,0.0,1.0
38297,8.1,15.7,2.0,3.6,7.8,SW,28.0,,SW,0.0,15.0,73.0,,1022.9,1024.5,,,11.4,13.7,1.0,0.0
38298,3.8,18.2,0.0,3.4,12.3,S,28.0,,,0.0,13.0,86.0,59.0,1026.1,1023.5,,,10.0,17.5,0.0,0.0
38299,9.8,21.8,0.0,,0.7,,48.0,,,0.0,,72.0,84.0,,1010.8,,,17.0,17.9,0.0,1.0
38300,11.5,,0.8,7.4,0.3,NNE,57.0,,NE,20.0,9.0,57.0,70.0,1007.0,1005.1,,,23.8,23.6,0.0,1.0
38301,13.4,22.4,4.4,3.0,10.4,WNW,39.0,NW,NW,,22.0,92.0,54.0,1008.8,1009.6,,,,20.9,1.0,0.0
38302,,20.9,0.0,4.4,10.2,SW,,N,,7.0,11.0,100.0,60.0,1012.2,1009.9,,,12.6,18.9,0.0,0.0
38303,9.9,17.9,0.6,4.4,9.0,WSW,37.0,NNW,SW,9.0,19.0,99.0,63.0,1013.1,1013.7,,,14.0,16.3,0.0,1.0
38304,6.6,18.2,0.0,3.4,8.0,,35.0,S,SSW,,20.0,68.0,52.0,1018.4,1018.4,,,13.2,16.5,0.0,
38305,13.4,,,7.0,,SSW,33.0,SE,ESE,,9.0,,54.0,1017.5,1017.5,,,16.2,21.6,,0.0
38306,11.7,24.6,0.0,6.0,7.5,ESE,43.0,SE,ESE,19.0,17.0,80.0,49.0,,1014.6,,,14.8,22.7,0.0,1.0
38307,13.4,32.4,0.0,5.6,12.8,SE,31.0,ESE,S,13.0,17.0,72.0,40.0,1013.4,1010.2,,,19.7,30.6,0.0,0.0
38308,16.8,40.0,0.0,6.2,8.6,NW,48.0,NNE,NNW,15.0,24.0,47.0,22.0,,,,,28.6,38.1,0.0,1.0
38309,10.5,39.9,0.0,9.0,13.7,SSW,33.0,N,WNW,11.0,13.0,39.0,13.0,1014.4,1010.4,,,24.2,39.0,0.0,0.0
38310,11.2,,0.0,8.0,12.7,SE,56.0,ESE,,24.0,39.0,67.0,28.0,1024.4,1023.7,,,19.3,,0.0,0.0
38311,15.5,26.4,0.0,8.0,7.3,SW,46.0,WSW,W,15.0,17.0,69.0,92.0,1005.8,1003.9,,,20.4,18.4,0.0,0.0
38312,,28.2,,5.0,5.6,SSW,46.0,NNE,NW,2.0,17.0,58.0,24.0,1009.9,,,,15.9,27.3,0.0,0.0
38313,8.5,21.4,0.0,9.0,4.8,SW,37.0,NW,SW,6.0,22.0,82.0,60.0,1013.2,1014.5,,,16.2,20.0,0.0,0.0
38314,11.4,20.1,0.0,3.6,5.0,SSW,43.0,WNW,SSW,4.0,,86.0,53.0,1015.8,1017.2,,,14.1,18.8,0.0,0.0
38315,11.0,35.6,0.0,,,N,41.0,ENE,NNW,7.0,13.0,71.0,14.0,1013.6,,,,17.4,34.2,0.0,0.0
38316,14.1,,0.6,,11.4,W,57.0,,SSW,17.0,26.0,92.0,,1011.6,,,,15.1,20.3,,0.0
38317,5.6,,0.0,8.0,11.7,SSW,43.0,S,S,9.0,19.0,65.0,37.0,1017.6,1015.5,,,15.9,,0.0,0.0
38318,6.5,24.7,0.0,6.0,13.8,,33.0,SSW,,7.0,17.0,,45.0,1015.0,1012.8,,,16.8,22.5,0.0,0.0
38319,11.3,20.8,0.6,2.8,,SSW,43.0,SW,WSW,13.0,17.0,60.0,40.0,1016.0,1015.1,,,15.5,19.4,,0.0
38320,,24.9,0.0,6.2,5.3,WNW,,NNW,NW,13.0,,71.0,49.0,,1012.5,,,,22.9,0.0,1.0
38321,13.6,24.8,0.0,5.2,11.6,ESE,50.0,SE,SE,22.0,26.0,57.0,46.0,1023.7,1022.4,,,16.4,22.9,0.0,0.0
38322,12.4,32.6,,8.0,11.6,E,39.0,E,ESE,4.0,15.0,78.0,21.0,,1018.4,,,,30.7,0.0,0.0
38323,11.4,35.1,0.0,8.2,11.6,SE,44.0,,ENE,0.0,7.0,59.0,,1019.1,1015.8,,,18.7,32.4,0.0,0.0
38324,16.6,33.5,0.0,7.2,1.7,SE,28.0,SSE,E,11.0,4.0,58.0,31.0,1016.1,1015.1,,,22.6,33.4,0.0,0.0
38325,18.2,31.2,0.0,4.6,5.2,ESE,30.0,SSE,SE,6.0,13.0,83.0,52.0,1016.4,1015.7,,,21.8,28.6,0.0,0.0
38326,8.1,23.9,,3.6,2.0,SW,30.0,,,0.0,7.0,99.0,,1019.0,1017.5,,,11.2,22.4,,0.0
38327,11.2,20.4,0.0,2.8,8.3,SW,63.0,,SW,7.0,31.0,89.0,76.0,1017.1,1018.2,,,15.6,16.9,0.0,1.0
38328,10.6,21.8,0.6,9.2,4.1,NW,,NW,NW,26.0,35.0,63.0,81.0,999.2,997.4,,,20.2,17.1,,1.0
38329,13.1,23.1,0.2,3.0,6.4,W,48.0,NNW,NW,17.0,26.0,99.0,50.0,1014.8,1013.3,,,14.8,22.1,0.0,1.0
38330,14.9,20.9,2.2,2.6,4.9,,57.0,NNW,W,20.0,,93.0,67.0,1011.2,1013.4,,,16.6,19.0,1.0,1.0
38331,13.8,30.4,0.0,11.6,0.3,NNW,76.0,,WNW,19.0,33.0,25.0,89.0,1003.2,1006.4,,,27.2,18.6,0.0,1.0
38332,,,1.2,3.0,8.3,W,57.0,NW,WSW,15.0,,95.0,52.0,1016.0,1018.4,,,11.8,15.3,,1.0
38333,11.6,19.2,0.0,2.2,1.7,WNW,35.0,NNW,W,11.0,15.0,100.0,89.0,1015.2,1012.7,,,14.6,,0.0,1.0
38334,10.9,20.4,,,4.2,WNW,41.0,NNW,WNW,9.0,22.0,,62.0,1018.9,1017.5,,,12.4,19.0,0.0,0.0
38335,12.4,19.2,0.4,1.2,4.2,SW,39.0,NW,SSW,9.0,24.0,100.0,67.0,1019.2,1020.4,,,14.7,18.0,0.0,1.0
38336,9.0,24.8,0.0,1.8,9.2,ESE,31.0,E,ESE,15.0,19.0,82.0,49.0,1028.7,,,,13.0,24.1,0.0,0.0
38337,10.5,22.7,0.0,6.2,9.6,SSW,30.0,SSW,SSW,6.0,17.0,100.0,55.0,1022.9,1021.7,,,,21.4,0.0,0.0
38338,9.6,20.2,0.0,3.0,,ESE,24.0,ESE,SE,17.0,19.0,90.0,72.0,1025.0,1023.7,,,16.1,,,0.0
38339,7.0,28.8,0.0,0.4,7.4,NW,26.0,NE,NNW,4.0,13.0,99.0,32.0,1022.7,1017.4,,,13.0,27.5,0.0,0.0
38340,12.9,,,4.6,,WNW,37.0,NW,WNW,6.0,26.0,69.0,80.0,1012.8,1010.3,,,18.6,19.4,0.0,1.0
38341,,17.6,0.0,1.2,3.2,SSW,22.0,,S,0.0,11.0,99.0,56.0,1020.1,1017.9,,,9.4,16.7,0.0,0.0
38342,8.4,17.8,0.0,6.2,0.0,N,46.0,NNE,,15.0,26.0,,28.0,1009.2,1004.1,,,12.6,17.6,0.0,1.0
38343,,20.0,11.8,1.0,8.0,NW,43.0,WNW,NW,13.0,,87.0,76.0,,1005.6,,,14.2,18.1,,1.0
38344,9.6,17.8,0.0,0.8,6.9,NNW,22.0,NNW,SSW,7.0,9.0,,76.0,1019.0,1018.5,,,,16.6,0.0,1.0
38345,7.6,17.1,0.4,1.0,8.1,SW,41.0,WNW,SSW,4.0,20.0,99.0,60.0,1023.5,1024.4,,,11.9,,0.0,0.0
38346,-0.1,18.0,0.6,2.8,9.7,NNE,26.0,,,0.0,15.0,100.0,41.0,1029.4,1024.1,,,4.5,17.5,0.0,0.0
38347,4.6,19.7,0.0,,1.1,N,52.0,N,NNW,22.0,22.0,45.0,36.0,1018.3,1014.1,,,13.4,19.5,0.0,1.0
38348,5.3,14.7,4.0,,9.4,S,33.0,,SSE,0.0,,93.0,53.0,1027.2,1026.5,,,8.8,,1.0,0.0
38349,16.4,25.5,0.0,8.0,,N,52.0,N,N,13.0,,48.0,,1022.9,1017.8,,,18.3,25.0,0.0,1.0
38350,13.7,,6.4,4.0,3.1,NW,39.0,N,WNW,15.0,11.0,100.0,99.0,1015.8,1013.3,,,14.2,14.1,,1.0
38351,8.0,13.7,22.4,1.6,2.9,SW,37.0,N,W,7.0,20.0,100.0,75.0,1013.5,1012.7,,,9.5,12.2,1.0,1.0
38352,6.4,13.7,13.0,0.8,1.9,W,52.0,NW,WNW,15.0,19.0,99.0,94.0,1010.8,1008.9,,,8.1,9.9,1.0,1.0
38353,8.1,13.9,16.8,0.6,,W,63.0,NW,WSW,19.0,20.0,99.0,96.0,1006.3,1005.9,,,11.0,12.4,1.0,1.0
38354,8.4,16.0,16.4,0.8,7.9,SSW,37.0,W,SW,,24.0,,66.0,1011.8,1012.5,,,11.8,15.2,1.0,0.0
38355,7.8,,0.4,2.2,5.4,S,28.0,,SSW,0.0,15.0,100.0,82.0,1018.7,1017.6,,,10.1,13.4,0.0,1.0
38356,7.9,14.7,1.2,0.8,2.9,NW,15.0,,,0.0,0.0,100.0,73.0,1020.0,1018.2,,,9.5,13.7,1.0,1.0
38357,4.2,16.7,6.2,0.6,4.5,N,28.0,NNE,N,2.0,11.0,100.0,74.0,1019.3,1015.3,,,6.5,14.9,1.0,1.0
38358,6.5,16.2,17.8,1.2,7.0,WSW,31.0,NNW,WSW,9.0,,,66.0,1016.0,1014.7,,,10.4,15.2,1.0,1.0
38359,4.3,16.3,,0.6,0.3,NNE,28.0,NNE,N,9.0,9.0,85.0,69.0,1022.5,1019.4,,,10.1,15.8,0.0,0.0
38360,9.1,14.7,0.0,0.0,4.7,SW,,SW,SSW,7.0,9.0,86.0,92.0,1021.5,1022.5,,,12.5,13.7,,0.0
38361,9.6,15.0,0.2,0.2,0.0,NNW,20.0,N,N,7.0,7.0,100.0,83.0,1026.8,1024.0,,,11.6,,,0.0
38362,9.2,15.0,0.0,1.0,0.4,,,N,NNW,,,91.0,84.0,1013.5,1011.0,,,,14.7,0.0,1.0
38363,8.5,15.2,0.0,1.0,3.6,,30.0,N,NNW,13.0,13.0,74.0,,1024.4,1020.3,,,10.8,14.9,0.0,0.0
38364,8.9,17.0,0.0,2.2,3.5,,,N,NW,17.0,13.0,77.0,94.0,1015.6,1014.2,,,10.5,,0.0,1.0
38365,10.4,,1.4,0.6,2.2,SSE,22.0,,SE,,7.0,100.0,84.0,1017.4,1014.9,,,11.4,15.6,1.0,1.0
38366,,13.6,5.6,0.4,0.0,SSE,24.0,SE,SSE,9.0,13.0,100.0,86.0,,1011.2,,,12.2,13.4,1.0,1.0
38367,11.3,14.2,18.0,0.4,,S,41.0,SE,S,15.0,17.0,95.0,89.0,1013.9,,,,,13.7,1.0,1.0
38368,7.8,13.9,0.0,1.0,6.1,ESE,26.0,,SE,0.0,11.0,97.0,88.0,1023.3,1022.5,,,,13.2,0.0,1.0
38369,3.5,13.2,4.0,1.0,2.3,SSW,28.0,,SSE,0.0,7.0,100.0,,1023.3,1020.1,,,5.1,12.8,1.0,1.0
38370,0.8,15.5,0.2,0.4,7.5,S,15.0,,SE,0.0,6.0,99.0,68.0,1020.3,1020.1,,,1.7,14.9,0.0,0.0
38371,0.1,14.5,0.0,,9.1,,28.0,,E,0.0,,99.0,62.0,1027.7,,,,2.6,12.7,0.0,0.0
38372,,13.2,0.2,1.0,8.1,N,24.0,,N,,7.0,99.0,64.0,1025.0,1020.7,,,1.1,12.8,0.0,0.0
38373,1.0,14.4,0.2,1.0,1.3,NE,35.0,ENE,NNE,11.0,19.0,86.0,67.0,1016.8,1015.6,,,7.7,,0.0,1.0
38374,6.7,12.6,2.0,0.4,,E,30.0,E,ESE,9.0,11.0,,84.0,1022.6,,,,8.5,11.7,1.0,0.0
38375,0.3,14.8,0.0,1.2,0.4,N,24.0,N,,,9.0,82.0,74.0,,1019.6,,,8.8,14.3,0.0,0.0
38376,1.5,15.1,0.2,,,WNW,19.0,N,NW,2.0,7.0,100.0,,1028.7,1027.2,,,2.9,14.3,0.0,1.0
38377,2.6,15.9,2.2,1.0,,NW,30.0,NNW,WNW,11.0,15.0,100.0,90.0,1027.4,1024.4,,,10.4,14.7,,1.0
38378,9.6,12.4,0.0,,0.4,WNW,59.0,N,NW,19.0,15.0,73.0,95.0,,999.8,,,10.1,7.8,0.0,1.0
38379,4.7,12.5,18.8,1.8,6.2,,59.0,NW,W,15.0,30.0,89.0,74.0,,1009.7,,,6.6,10.1,1.0,1.0
38380,,13.9,4.2,,6.3,NNW,30.0,NNW,WSW,13.0,19.0,,77.0,1016.1,1017.2,,,,11.1,1.0,0.0
38381,2.7,12.8,0.6,0.8,4.1,NW,28.0,,WNW,0.0,13.0,100.0,76.0,1023.9,1024.3,,,4.3,12.3,0.0,
38382,0.3,13.9,1.4,1.0,7.5,SW,33.0,,SSE,0.0,9.0,100.0,,1032.8,1033.3,,,,10.2,1.0,0.0
38383,3.1,14.0,0.2,,0.0,NE,,,NNE,0.0,6.0,100.0,84.0,1027.8,1025.7,,,5.7,13.7,0.0,1.0
38384,5.6,14.7,11.6,0.4,,NNE,37.0,ENE,NNE,13.0,19.0,100.0,99.0,1020.9,1016.4,,,12.3,13.5,1.0,1.0
38385,12.3,16.5,11.0,0.2,0.7,,33.0,NNE,N,,11.0,99.0,,1013.9,1012.0,,,13.6,15.4,1.0,1.0
38386,10.5,16.2,3.0,,3.3,NW,22.0,NNW,WNW,11.0,9.0,100.0,99.0,1019.0,1019.1,,,11.7,13.4,1.0,1.0
38387,9.4,16.6,0.0,,7.9,NE,39.0,NE,NNE,13.0,,93.0,71.0,1017.0,1012.6,,,11.2,15.6,0.0,1.0
38388,11.1,16.3,13.4,1.8,6.3,NNW,,N,NNE,15.0,26.0,,78.0,1005.4,997.6,,,,,1.0,1.0
38389,11.1,13.1,4.0,1.0,0.7,N,44.0,NNW,W,17.0,19.0,99.0,98.0,1000.7,,,,,10.6,,
38390,3.1,7.1,7.2,,,NNW,33.0,NNW,,4.0,11.0,99.0,99.0,1005.2,1004.9,,,4.8,,1.0,1.0
38391,4.7,12.2,18.2,1.0,3.6,N,37.0,N,N,15.0,7.0,,79.0,1008.7,1008.4,,,6.3,11.3,1.0,
38392,0.8,10.6,0.8,0.8,1.8,SW,20.0,NW,NW,7.0,,100.0,94.0,1015.0,1016.8,,,,9.6,0.0,1.0
38393,5.1,12.8,2.8,0.8,2.0,SSW,39.0,,S,0.0,11.0,100.0,75.0,,,,,6.9,12.2,1.0,0.0
38394,6.9,12.4,0.2,1.4,0.1,ESE,20.0,,,,0.0,86.0,72.0,1034.1,1031.6,,,9.4,12.1,0.0,0.0
38395,5.5,16.1,0.6,0.8,6.4,NNW,24.0,N,NNW,7.0,,100.0,69.0,1024.7,1023.1,,,9.3,15.8,0.0,0.0
38396,7.1,,0.2,1.4,0.1,NNE,44.0,NNE,NNE,15.0,22.0,78.0,72.0,1022.0,1018.1,,,10.1,12.2,0.0,
38397,9.1,14.2,0.8,,,,33.0,N,WNW,,15.0,,94.0,1016.2,1015.3,,,10.5,13.1,0.0,1.0
38398,6.4,14.9,0.0,,9.8,NNW,41.0,NNE,NNW,11.0,22.0,70.0,58.0,1020.5,1016.4,,,9.1,14.3,0.0,1.0
38399,8.4,12.9,10.4,3.0,5.5,WNW,,NW,W,20.0,31.0,99.0,,1008.8,1010.6,,,8.9,9.3,1.0,
38400,5.0,13.5,2.2,1.4,4.8,WNW,61.0,,W,20.0,20.0,95.0,79.0,1009.9,1006.5,,,,13.4,1.0,1.0
38401,6.2,13.3,,1.8,2.5,NW,,NNW,NW,7.0,,98.0,84.0,,1012.1,,,8.5,12.8,1.0,1.0
38402,,15.3,,1.0,0.4,NNW,54.0,N,NNW,15.0,24.0,99.0,86.0,1010.5,1005.0,,,11.3,14.8,1.0,1.0
38403,7.0,14.4,,6.0,7.1,WSW,43.0,WNW,W,15.0,,88.0,71.0,1008.6,1009.5,,,9.7,12.6,1.0,1.0
38404,5.0,11.7,8.4,1.6,4.5,,46.0,,SW,0.0,17.0,100.0,88.0,1010.7,1010.7,,,7.0,10.7,1.0,1.0
38405,2.1,12.1,7.4,1.0,1.5,NNE,35.0,,NNW,0.0,15.0,,75.0,1019.2,1016.3,,,5.5,11.5,1.0,1.0
38406,,15.8,,1.8,4.1,N,48.0,N,WNW,22.0,15.0,96.0,95.0,1008.1,1006.9,,,,13.6,1.0,1.0
38407,8.4,17.1,0.0,2.0,8.3,NNW,43.0,N,NNW,,28.0,90.0,68.0,1012.5,1008.2,,,10.8,16.6,0.0,1.0
38408,7.0,13.2,,2.6,6.0,WSW,56.0,WNW,W,15.0,17.0,94.0,64.0,1004.2,1005.7,,,8.0,11.5,1.0,1.0
38409,5.0,15.6,15.6,2.6,7.4,NNW,56.0,N,NW,15.0,28.0,,81.0,1009.4,,,,8.8,14.9,1.0,1.0
38410,8.8,12.6,8.8,2.4,7.5,WNW,,WNW,W,20.0,33.0,97.0,62.0,1003.2,,,,10.9,12.3,,0.0
38411,5.4,15.3,1.0,2.2,6.0,NNW,39.0,NNW,NNW,,20.0,89.0,74.0,,1016.6,,,9.8,14.8,0.0,
38412,8.2,16.9,0.0,,5.2,N,,NNE,N,,35.0,62.0,40.0,1007.2,998.3,,,9.3,16.0,0.0,1.0
38413,6.5,12.3,9.6,,3.2,NNW,57.0,N,N,19.0,22.0,91.0,92.0,1005.1,,,,7.8,10.4,1.0,1.0
38414,7.9,,9.0,2.0,6.5,WNW,80.0,,WNW,20.0,39.0,96.0,72.0,1001.2,1002.8,,,,11.4,,1.0
38415,5.0,,15.6,3.2,7.6,SW,57.0,WNW,SSW,9.0,15.0,96.0,88.0,,1013.7,,,6.0,8.7,,1.0
38416,2.9,11.8,8.2,1.6,7.1,WSW,43.0,WNW,WSW,9.0,19.0,96.0,90.0,1018.2,1017.5,,,6.9,9.2,1.0,1.0
38417,5.5,13.3,,2.2,2.7,NW,50.0,N,NNW,17.0,13.0,100.0,99.0,1014.5,1009.2,,,7.5,10.8,1.0,
38418,7.0,12.6,13.6,1.2,2.3,W,43.0,NNW,WNW,13.0,,,,1009.6,1007.1,,,9.1,11.4,1.0,1.0
38419,9.2,,9.2,0.4,2.1,WSW,48.0,W,WSW,19.0,20.0,92.0,,1012.0,1014.8,,,11.8,12.0,1.0,1.0
38420,9.8,14.4,,,3.2,NW,33.0,WNW,NW,9.0,20.0,,85.0,,,,,11.2,14.0,1.0,1.0
38421,,20.9,0.0,0.8,7.5,ESE,28.0,,NW,0.0,13.0,100.0,58.0,1019.2,1015.4,,,9.7,,0.0,0.0
38422,8.2,18.8,0.2,1.4,1.7,NW,50.0,,NE,0.0,19.0,100.0,84.0,1007.8,1000.0,,,12.7,15.8,0.0,1.0
38423,11.4,17.2,12.0,,5.7,,46.0,NNW,WNW,15.0,13.0,90.0,99.0,1009.9,1010.4,,,12.9,13.8,1.0,1.0
38424,12.7,23.8,0.0,4.8,0.5,W,44.0,NNE,NNE,19.0,17.0,53.0,45.0,1020.5,1016.1,,,18.1,23.4,0.0,1.0
38425,9.0,,0.2,0.8,4.0,WSW,30.0,WNW,,,15.0,92.0,77.0,1025.4,1025.7,,,12.4,13.6,0.0,0.0
38426,7.3,20.6,0.0,3.2,2.2,NNW,57.0,N,,15.0,20.0,59.0,79.0,1008.2,1001.3,,,15.9,17.2,0.0,1.0
38427,7.9,15.0,3.0,2.2,8.6,,,W,W,9.0,20.0,84.0,65.0,1009.3,1008.2,,,10.0,13.9,,1.0
38428,6.7,11.3,0.2,3.6,0.3,NNE,37.0,NNE,NNE,17.0,9.0,76.0,99.0,1014.3,1012.5,,,9.3,9.7,0.0,1.0
38429,6.7,19.4,0.2,2.0,,N,43.0,NNE,,6.0,7.0,97.0,71.0,1014.3,,,,13.5,17.7,0.0,1.0
38430,10.4,18.1,1.4,1.6,6.6,W,28.0,NE,NE,9.0,6.0,73.0,83.0,1002.9,1000.9,,,17.1,16.5,1.0,1.0
38431,11.7,16.8,,1.6,2.0,,26.0,W,W,6.0,11.0,100.0,99.0,1004.7,1002.8,,,14.0,14.5,1.0,1.0
38432,7.6,13.6,5.0,1.4,1.6,WSW,54.0,N,,9.0,22.0,100.0,90.0,998.6,999.3,,,11.6,12.8,1.0,1.0
38433,6.3,16.4,13.2,1.8,3.8,,54.0,,NNW,9.0,20.0,87.0,70.0,1007.8,1004.3,,,10.8,15.0,1.0,1.0
38434,4.2,18.7,0.2,3.2,5.4,NW,39.0,N,NNW,13.0,19.0,98.0,88.0,1014.3,1010.9,,,10.8,16.0,0.0,0.0
38435,7.4,19.3,0.6,2.0,7.1,SSE,22.0,S,SSW,17.0,2.0,92.0,57.0,1012.2,1009.7,,,13.6,18.3,0.0,0.0
38436,12.0,18.2,0.0,4.2,8.6,NW,56.0,NW,,22.0,,79.0,53.0,1004.8,1005.2,,,15.2,17.7,0.0,1.0
38437,7.5,20.9,0.6,4.0,7.3,NNW,57.0,N,NW,26.0,39.0,64.0,54.0,1012.7,1007.7,,,13.3,17.6,0.0,1.0
38438,11.5,17.8,0.0,7.8,0.1,N,52.0,NNE,N,,17.0,67.0,78.0,1001.1,998.2,,,15.4,15.8,0.0,1.0
38439,7.7,14.0,8.8,1.8,8.1,W,63.0,WNW,WNW,15.0,28.0,95.0,,1004.8,1008.8,,,10.0,13.4,1.0,1.0
38440,8.4,15.7,2.8,4.8,5.9,W,87.0,NNW,W,33.0,39.0,98.0,80.0,999.4,1002.8,,,11.6,13.3,1.0,1.0
38441,3.3,18.4,0.0,3.0,8.1,NNW,37.0,N,NNW,13.0,22.0,80.0,59.0,1021.4,1016.2,,,10.9,17.1,0.0,0.0
38442,9.9,14.3,0.0,2.4,5.5,SW,31.0,,SW,2.0,19.0,88.0,92.0,1010.7,1010.7,,,11.7,12.9,0.0,1.0
38443,11.7,16.8,0.0,2.4,5.2,WSW,43.0,SW,WSW,13.0,20.0,86.0,70.0,1007.8,1009.8,,,13.3,15.4,0.0,0.0
38444,8.9,22.8,0.0,4.4,11.5,NNW,,N,NW,19.0,22.0,77.0,44.0,1010.4,1005.5,,,13.2,22.4,0.0,0.0
38445,8.9,14.4,0.6,4.4,8.6,SSW,67.0,,SSW,15.0,35.0,89.0,65.0,1004.7,1010.7,,,,12.5,0.0,1.0
38446,8.0,17.8,,3.6,6.3,WNW,48.0,NNW,NW,17.0,,88.0,58.0,1020.9,1017.5,,,11.1,16.4,,0.0
38447,9.1,22.6,0.0,3.6,4.4,NNW,,NNW,NW,24.0,35.0,46.0,41.0,1003.6,1000.0,,,15.4,21.9,0.0,1.0
38448,6.6,,5.2,6.0,9.7,WSW,72.0,WNW,,15.0,26.0,88.0,91.0,,1014.6,,,8.3,10.9,1.0,1.0
38449,,14.0,0.2,3.2,0.0,SE,39.0,ESE,ESE,15.0,13.0,,90.0,1015.0,1016.1,,,13.2,13.6,0.0,1.0
38450,10.3,12.8,25.8,3.0,0.0,SE,43.0,ESE,ESE,20.0,22.0,100.0,100.0,1011.5,1007.1,,,10.3,11.4,1.0,1.0
38451,9.9,15.4,31.8,0.8,4.3,W,57.0,SW,W,17.0,20.0,100.0,,1013.8,1013.9,,,10.1,13.5,1.0,1.0
38452,5.0,13.4,6.8,,10.2,SW,63.0,WSW,WSW,24.0,26.0,,75.0,1021.8,1023.9,,,9.1,10.1,1.0,1.0
38453,8.5,15.5,0.8,2.0,,WSW,28.0,W,,7.0,13.0,82.0,67.0,1026.3,1025.8,,,11.1,14.6,0.0,0.0
38454,6.5,16.4,0.0,3.4,2.8,ESE,30.0,N,NNE,2.0,4.0,,67.0,1025.1,1022.5,,,10.9,15.2,0.0,1.0
38455,,13.9,3.2,1.2,0.6,S,35.0,,SW,0.0,9.0,100.0,100.0,1015.0,1014.7,,,10.7,13.4,1.0,1.0
38456,9.6,18.4,0.0,2.2,6.2,SSW,30.0,,E,0.0,4.0,82.0,61.0,1025.9,,,,12.0,17.0,0.0,0.0
38457,3.5,21.6,0.0,0.8,9.9,NNW,26.0,,W,0.0,9.0,99.0,51.0,1022.0,1019.2,,,,21.5,0.0,0.0
38458,11.0,30.1,,6.6,11.4,,,N,NNW,24.0,24.0,33.0,23.0,1014.7,1010.9,,,20.5,,0.0,0.0
38459,14.1,15.8,0.0,8.0,0.0,S,39.0,S,SSE,22.0,17.0,,91.0,1012.7,1014.0,,,,14.4,0.0,1.0
38460,10.1,12.7,16.8,2.2,1.3,SW,54.0,S,,20.0,26.0,100.0,99.0,1012.0,1012.6,,,10.4,10.2,1.0,1.0
38461,6.3,18.8,0.6,,,SE,52.0,SE,SE,19.0,28.0,76.0,65.0,1025.7,1022.6,,,14.1,17.3,0.0,1.0
38462,8.9,17.7,,4.4,4.4,SE,50.0,SSE,SE,11.0,30.0,99.0,76.0,1021.6,1019.0,,,12.4,15.8,,1.0
38463,7.2,27.4,0.0,3.6,13.3,NNW,37.0,,WNW,0.0,20.0,78.0,35.0,,,,,14.8,26.4,0.0,0.0
38464,11.1,15.1,,3.2,0.1,SSE,43.0,SSE,SE,,,83.0,,1013.7,1014.0,,,12.9,12.9,,1.0
38465,9.1,13.1,,1.6,0.2,SSW,41.0,SSW,,15.0,24.0,97.0,100.0,1013.3,1012.1,,,11.2,12.3,1.0,1.0
38466,9.6,15.2,4.0,0.8,0.3,SW,44.0,W,,7.0,19.0,,92.0,1011.6,,,,12.4,13.6,1.0,1.0
38467,10.8,14.1,4.6,1.6,0.8,,,S,S,,20.0,99.0,98.0,1012.0,1012.7,,,11.7,12.3,1.0,1.0
38468,9.4,22.0,0.4,4.4,,ESE,39.0,ESE,ESE,17.0,17.0,71.0,56.0,1022.8,1019.9,,,14.2,21.0,0.0,0.0
38469,11.6,26.6,0.0,4.8,8.9,SW,,NNW,NW,6.0,9.0,89.0,45.0,1012.6,1007.7,,,14.2,25.1,0.0,1.0
38470,13.2,,2.2,5.6,8.9,WSW,43.0,WSW,SW,20.0,28.0,77.0,52.0,1004.2,1004.1,,,13.8,16.7,1.0,1.0
38471,6.9,15.7,,4.6,8.3,SW,54.0,SW,SSW,24.0,,,52.0,1006.6,1010.3,,,10.1,14.5,1.0,1.0
38472,,20.4,0.0,4.0,8.5,NW,52.0,SW,WNW,7.0,26.0,83.0,54.0,1005.9,1004.2,,,14.2,18.7,0.0,1.0
38473,8.9,19.1,1.8,5.8,10.0,WNW,52.0,W,WNW,19.0,31.0,86.0,58.0,,1008.9,,,12.4,17.3,1.0,1.0
38474,,19.4,,4.0,10.2,W,48.0,W,SW,,28.0,95.0,57.0,1009.9,1012.1,,,13.8,17.0,1.0,0.0
38475,,20.4,0.0,6.4,10.9,SSW,28.0,,SW,0.0,11.0,81.0,55.0,1022.8,1021.2,,,,19.3,0.0,0.0
38476,11.3,23.8,0.0,4.0,9.2,SSW,37.0,ESE,E,13.0,17.0,79.0,53.0,1022.5,1020.4,,,14.5,22.9,0.0,0.0
38477,14.0,40.4,0.0,8.6,12.5,SSW,43.0,N,SSW,7.0,20.0,45.0,13.0,1013.0,1010.9,,,26.0,39.2,0.0,0.0
